,t0,LZ,dt_LZ,IOI
0.0,0.0,0.026923014640489698,0.0,0.5
4.0,4.0,0.03290590678282074,0.0014957230355827598,0.4
8.0,8.0,0.02094012249815865,-0.0029914460711655214,1.3333333333333333
12.0,12.0,0.017948676426993132,-0.0007478615177913799,1.0
16.0,16.0,0.017948676426993132,0.0,1.0
20.0,20.0,0.008974338213496566,-0.0022435845533741415,4.0
24.0,24.0,0.011965784284662087,0.0007478615177913804,4.0
28.0,28.0,0.008974338213496566,-0.0007478615177913804,4.0
32.0,32.0,0.014957230355827609,0.0014957230355827607,2.0
36.0,36.0,0.026923014640489698,0.0029914460711655223,0.4
40.0,40.0,0.017948676426993132,-0.0022435845533741415,2.0
44.0,44.0,0.011965784284662087,-0.0014957230355827611,2.0
48.0,48.0,0.008974338213496566,-0.0007478615177913804,2.0
52.0,52.0,0.029914460711655218,0.005235030624539663,0.5
56.0,56.0,0.017948676426993132,-0.0029914460711655214,1.3333333333333333
60.0,60.0,0.02094012249815865,0.0007478615177913799,0.5714285714285714
64.0,64.0,0.011965784284662087,-0.002243584553374141,2.0
68.0,68.0,0.02094012249815865,0.002243584553374141,0.5714285714285714
72.0,72.0,0.029914460711655218,0.0022435845533741415,0.4
76.0,76.0,0.026923014640489698,-0.0007478615177913799,0.4444444444444444
80.0,80.0,0.03290590678282074,0.0014957230355827598,0.3333333333333333
84.0,84.0,0.038888798925151784,0.0014957230355827616,0.3076923076923077
88.0,88.0,0.03290590678282074,-0.0014957230355827616,0.3333333333333333
92.0,92.0,0.04487169106748283,0.002991446071165523,0.17391304347826086
96.0,96.0,0.038888798925151784,-0.0014957230355827616,0.25
100.0,100.0,0.02094012249815865,-0.004487169106748283,0.5714285714285714
104.0,104.0,0.023931568569324175,0.0007478615177913808,0.4
108.0,108.0,0.04786313713864835,0.005982892142331044,0.18181818181818182
112.0,112.0,0.03290590678282074,-0.003739307588956903,0.3333333333333333
116.0,116.0,0.029914460711655218,-0.0007478615177913799,0.4
120.0,120.0,0.014957230355827609,-0.0037393075889569022,2.0
124.0,124.0,0.017948676426993132,0.0007478615177913808,1.0
128.0,128.0,0.011965784284662087,-0.0014957230355827611,1.0
132.0,132.0,0.008974338213496566,-0.0007478615177913804,4.0
136.0,136.0,0.017948676426993132,0.0022435845533741415,1.0
140.0,140.0,0.02094012249815865,0.0007478615177913799,1.0
144.0,144.0,0.026923014640489698,0.0014957230355827616,0.3333333333333333
148.0,148.0,0.0418802449963173,0.0037393075889569014,0.19047619047619047
152.0,152.0,0.04487169106748283,0.0007478615177913817,0.2
156.0,156.0,0.0418802449963173,-0.0007478615177913817,0.2
160.0,160.0,0.05085458320981387,0.0022435845533741415,0.18181818181818182
164.0,164.0,0.035897352853986264,-0.0037393075889569014,0.25
168.0,168.0,0.035897352853986264,0.0,0.3076923076923077
172.0,172.0,0.035897352853986264,0.0,0.18181818181818182
176.0,176.0,0.04487169106748283,0.0022435845533741415,0.26666666666666666
180.0,180.0,0.023931568569324175,-0.005235030624539664,0.6666666666666666
184.0,184.0,0.023931568569324175,0.0,0.5714285714285714
188.0,188.0,0.029914460711655218,0.0014957230355827607,0.4444444444444444
192.0,192.0,0.023931568569324175,-0.0014957230355827607,0.6666666666666666
196.0,196.0,0.026923014640489698,0.0007478615177913808,0.5714285714285714
200.0,200.0,0.017948676426993132,-0.0022435845533741415,0.5714285714285714
204.0,204.0,0.04786313713864835,0.0074786151779138044,0.19047619047619047
208.0,208.0,0.035897352853986264,-0.0029914460711655214,0.25
212.0,212.0,0.038888798925151784,0.0007478615177913799,0.25
216.0,216.0,0.0418802449963173,0.0007478615177913799,0.21052631578947367
220.0,220.0,0.035897352853986264,-0.0014957230355827598,0.23529411764705882
224.0,224.0,0.05085458320981387,0.0037393075889569014,0.21052631578947367
228.0,228.0,0.0418802449963173,-0.0022435845533741415,0.23529411764705882
232.0,232.0,0.035897352853986264,-0.0014957230355827598,0.23529411764705882
236.0,236.0,0.03290590678282074,-0.0007478615177913817,0.3333333333333333
240.0,240.0,0.029914460711655218,-0.0007478615177913799,0.3333333333333333
244.0,244.0,0.029914460711655218,0.0,0.5
248.0,248.0,0.029914460711655218,0.0,0.3076923076923077
252.0,252.0,0.035897352853986264,0.0014957230355827616,0.2857142857142857
256.0,256.0,0.04487169106748283,0.0022435845533741415,0.2
260.0,260.0,0.035897352853986264,-0.0022435845533741415,0.23529411764705882
264.0,264.0,0.04786313713864835,0.0029914460711655214,0.16666666666666666
268.0,268.0,0.04786313713864835,0.0,0.2
272.0,272.0,0.023931568569324175,-0.005982892142331044,0.5
