,t0,LZ,dt_LZ,IOI
0.0,0.0,0.02094012249815865,0.0,0.6666666666666666
4.0,4.0,0.005982892142331044,-0.0037393075889569022,0.0
8.0,8.0,0.008974338213496566,0.0007478615177913806,4.0
12.0,12.0,0.005982892142331044,-0.0007478615177913806,0.0
16.0,16.0,0.008974338213496566,0.0007478615177913806,2.0
20.0,20.0,0.008974338213496566,0.0,4.0
24.0,24.0,0.02094012249815865,0.0029914460711655214,1.0
28.0,28.0,0.011965784284662087,-0.002243584553374141,1.3333333333333333
32.0,32.0,0.008974338213496566,-0.0007478615177913804,4.0
36.0,36.0,0.011965784284662087,0.0007478615177913804,4.0
40.0,40.0,0.008974338213496566,-0.0007478615177913804,4.0
44.0,44.0,0.008974338213496566,0.0,4.0
48.0,48.0,0.017948676426993132,0.0022435845533741415,2.0
52.0,52.0,0.014957230355827609,-0.0007478615177913808,0.8
56.0,56.0,0.03290590678282074,0.004487169106748282,0.26666666666666666
60.0,60.0,0.03290590678282074,0.0,0.23529411764705882
64.0,64.0,0.05085458320981387,0.004487169106748283,0.15384615384615385
68.0,68.0,0.06282036749447596,0.002991446071165523,0.14814814814814814
72.0,72.0,0.02094012249815865,-0.010470061249079328,0.8
76.0,76.0,0.014957230355827609,-0.0014957230355827607,1.3333333333333333
80.0,80.0,0.017948676426993132,0.0007478615177913808,1.3333333333333333
84.0,84.0,0.014957230355827609,-0.0007478615177913808,1.0
88.0,88.0,0.011965784284662087,-0.0007478615177913804,4.0
92.0,92.0,0.023931568569324175,0.002991446071165522,0.6666666666666666
96.0,96.0,0.017948676426993132,-0.0014957230355827607,0.5714285714285714
100.0,100.0,0.008974338213496566,-0.0022435845533741415,2.0
104.0,104.0,0.017948676426993132,0.0022435845533741415,1.0
108.0,108.0,0.014957230355827609,-0.0007478615177913808,1.3333333333333333
112.0,112.0,0.02094012249815865,0.0014957230355827607,1.0
116.0,116.0,0.026923014640489698,0.0014957230355827616,0.5
120.0,120.0,0.02094012249815865,-0.0014957230355827616,1.3333333333333333
124.0,124.0,0.011965784284662087,-0.002243584553374141,4.0
128.0,128.0,0.02094012249815865,0.002243584553374141,1.0
132.0,132.0,0.017948676426993132,-0.0007478615177913799,0.6666666666666666
136.0,136.0,0.026923014640489698,0.0022435845533741415,0.8
140.0,140.0,0.02094012249815865,-0.0014957230355827616,0.5
144.0,144.0,0.023931568569324175,0.0007478615177913808,0.5714285714285714
148.0,148.0,0.029914460711655218,0.0014957230355827607,0.4444444444444444
152.0,152.0,0.038888798925151784,0.0022435845533741415,0.17391304347826086
156.0,156.0,0.023931568569324175,-0.0037393075889569022,0.8
160.0,160.0,0.014957230355827609,-0.0022435845533741415,1.0
164.0,164.0,0.02094012249815865,0.0014957230355827607,1.0
168.0,168.0,0.023931568569324175,0.0007478615177913808,0.36363636363636365
172.0,172.0,0.04487169106748283,0.005235030624539664,0.2
176.0,176.0,0.05085458320981387,0.0014957230355827598,0.19047619047619047
180.0,180.0,0.04487169106748283,-0.0014957230355827598,0.2
184.0,184.0,0.04487169106748283,0.0,0.19047619047619047
188.0,188.0,0.04487169106748283,0.0,0.19047619047619047
192.0,192.0,0.04487169106748283,0.0,0.2
196.0,196.0,0.038888798925151784,-0.0014957230355827616,0.23529411764705882
200.0,200.0,0.038888798925151784,0.0,0.25
204.0,204.0,0.02094012249815865,-0.004487169106748283,0.8
