,t0,LZ,dt_LZ,IOI,nCounts
0.0,0.0,0.017948676426993132,0.0,5333.333333333333,3
4.0,4.0,0.023931568569324175,0.0014957230355827607,1333.3333333333333,12
8.0,8.0,0.04487169106748283,0.005235030624539664,761.9047619047619,21
12.0,12.0,0.038888798925151784,-0.0014957230355827616,888.8888888888889,18
16.0,16.0,0.0418802449963173,0.0007478615177913799,842.1052631578947,19
20.0,20.0,0.035897352853986264,-0.0014957230355827598,1000.0,16
24.0,24.0,0.035897352853986264,0.0,1066.6666666666667,15
28.0,28.0,0.0418802449963173,0.0014957230355827598,842.1052631578947,19
32.0,32.0,0.035897352853986264,-0.0014957230355827598,1066.6666666666667,15
36.0,36.0,0.038888798925151784,0.0007478615177913799,941.1764705882352,17
40.0,40.0,0.038888798925151784,0.0,1000.0,16
44.0,44.0,0.0418802449963173,0.0007478615177913799,842.1052631578947,19
48.0,48.0,0.038888798925151784,-0.0007478615177913799,941.1764705882352,17
52.0,52.0,0.035897352853986264,-0.0007478615177913799,941.1764705882352,17
56.0,56.0,0.038888798925151784,0.0007478615177913799,1000.0,16
60.0,60.0,0.04786313713864835,0.0022435845533741415,800.0,20
64.0,64.0,0.035897352853986264,-0.0029914460711655214,941.1764705882352,17
68.0,68.0,0.04487169106748283,0.0022435845533741415,888.8888888888889,18
72.0,72.0,0.03290590678282074,-0.002991446071165523,1333.3333333333333,12
76.0,76.0,0.04487169106748283,0.002991446071165523,800.0,20
80.0,80.0,0.04487169106748283,0.0,888.8888888888889,18
84.0,84.0,0.0418802449963173,-0.0007478615177913817,1066.6666666666667,15
88.0,88.0,0.04487169106748283,0.0007478615177913817,888.8888888888889,18
92.0,92.0,0.04786313713864835,0.0007478615177913799,666.6666666666666,24
96.0,96.0,0.038888798925151784,-0.0022435845533741415,1066.6666666666667,15
100.0,100.0,0.0418802449963173,0.0007478615177913799,888.8888888888889,18
104.0,104.0,0.0418802449963173,0.0,1000.0,16
108.0,108.0,0.04487169106748283,0.0007478615177913817,800.0,20
112.0,112.0,0.056837475352144916,0.0029914460711655214,615.3846153846154,26
116.0,116.0,0.038888798925151784,-0.004487169106748283,842.1052631578947,19
120.0,120.0,0.0418802449963173,0.0007478615177913799,842.1052631578947,19
124.0,124.0,0.038888798925151784,-0.0007478615177913799,1230.7692307692307,13
128.0,128.0,0.038888798925151784,0.0,1000.0,16
132.0,132.0,0.035897352853986264,-0.0007478615177913799,888.8888888888889,18
136.0,136.0,0.03290590678282074,-0.0007478615177913817,1066.6666666666667,15
140.0,140.0,0.035897352853986264,0.0007478615177913817,1230.7692307692307,13
144.0,144.0,0.053846029280979396,0.004487169106748283,727.2727272727273,22
148.0,148.0,0.053846029280979396,0.0,888.8888888888889,18
152.0,152.0,0.038888798925151784,-0.003739307588956903,941.1764705882352,17
156.0,156.0,0.04487169106748283,0.0014957230355827616,800.0,20
160.0,160.0,0.05085458320981387,0.0014957230355827598,727.2727272727273,22
164.0,164.0,0.035897352853986264,-0.0037393075889569014,941.1764705882352,17
168.0,168.0,0.04786313713864835,0.0029914460711655214,842.1052631578947,19
172.0,172.0,0.03290590678282074,-0.003739307588956903,1142.857142857143,14
176.0,176.0,0.038888798925151784,0.0014957230355827616,1066.6666666666667,15
180.0,180.0,0.0418802449963173,0.0007478615177913799,941.1764705882352,17
184.0,184.0,0.04786313713864835,0.0014957230355827616,640.0,25
188.0,188.0,0.04786313713864835,0.0,727.2727272727273,22
192.0,192.0,0.038888798925151784,-0.0022435845533741415,761.9047619047619,21
196.0,196.0,0.05085458320981387,0.0029914460711655214,941.1764705882352,17
