,t0,LZ,dt_LZ,IOI
0.0,0.0,0.011965784284662087,0.0,2.0
4.0,4.0,0.026923014640489698,0.0037393075889569027,0.6666666666666666
8.0,8.0,0.026923014640489698,0.0,0.4444444444444444
12.0,12.0,0.035897352853986264,0.0022435845533741415,0.4444444444444444
16.0,16.0,0.03290590678282074,-0.0007478615177913817,0.4444444444444444
20.0,20.0,0.026923014640489698,-0.0014957230355827598,0.4444444444444444
24.0,24.0,0.026923014640489698,0.0,0.5
28.0,28.0,0.023931568569324175,-0.0007478615177913808,0.4444444444444444
32.0,32.0,0.035897352853986264,0.0029914460711655223,0.4
36.0,36.0,0.026923014640489698,-0.0022435845533741415,0.3333333333333333
40.0,40.0,0.03290590678282074,0.0014957230355827598,0.4444444444444444
44.0,44.0,0.02094012249815865,-0.0029914460711655214,0.5
48.0,48.0,0.035897352853986264,0.003739307588956903,0.3076923076923077
52.0,52.0,0.026923014640489698,-0.0022435845533741415,0.36363636363636365
56.0,56.0,0.026923014640489698,0.0,0.4
60.0,60.0,0.017948676426993132,-0.0022435845533741415,0.8
64.0,64.0,0.023931568569324175,0.0014957230355827607,0.5714285714285714
68.0,68.0,0.03290590678282074,0.0022435845533741406,0.4444444444444444
72.0,72.0,0.026923014640489698,-0.0014957230355827598,0.5
76.0,76.0,0.029914460711655218,0.0007478615177913799,0.5
80.0,80.0,0.03290590678282074,0.0007478615177913799,0.4444444444444444
84.0,84.0,0.03290590678282074,0.0,0.3333333333333333
88.0,88.0,0.029914460711655218,-0.0007478615177913799,0.3076923076923077
92.0,92.0,0.035897352853986264,0.0014957230355827616,0.26666666666666666
96.0,96.0,0.029914460711655218,-0.0014957230355827616,0.3333333333333333
100.0,100.0,0.03290590678282074,0.0007478615177913799,0.4444444444444444
104.0,104.0,0.029914460711655218,-0.0007478615177913799,0.3333333333333333
