,t0,LZ,dt_LZ,IOI
0.0,0.0,0.023931568569324175,0.0,0.6666666666666666
4.0,4.0,0.023931568569324175,0.0,0.4444444444444444
8.0,8.0,0.026923014640489698,0.0007478615177913808,0.5
12.0,12.0,0.03290590678282074,0.0014957230355827598,0.2857142857142857
16.0,16.0,0.0418802449963173,0.0022435845533741415,0.2222222222222222
20.0,20.0,0.03290590678282074,-0.0022435845533741415,0.2857142857142857
24.0,24.0,0.04786313713864835,0.003739307588956903,0.23529411764705882
28.0,28.0,0.04487169106748283,-0.0007478615177913799,0.23529411764705882
32.0,32.0,0.038888798925151784,-0.0014957230355827616,0.18181818181818182
36.0,36.0,0.0418802449963173,0.0007478615177913799,0.23529411764705882
40.0,40.0,0.029914460711655218,-0.0029914460711655214,0.3333333333333333
44.0,44.0,0.023931568569324175,-0.0014957230355827607,0.6666666666666666
48.0,48.0,0.03290590678282074,0.0022435845533741406,0.3333333333333333
52.0,52.0,0.029914460711655218,-0.0007478615177913799,0.36363636363636365
56.0,56.0,0.03290590678282074,0.0007478615177913799,0.36363636363636365
60.0,60.0,0.04487169106748283,0.002991446071165523,0.18181818181818182
64.0,64.0,0.029914460711655218,-0.003739307588956903,0.2857142857142857
68.0,68.0,0.035897352853986264,0.0014957230355827616,0.2857142857142857
72.0,72.0,0.026923014640489698,-0.0022435845533741415,0.4
76.0,76.0,0.026923014640489698,0.0,0.4444444444444444
80.0,80.0,0.038888798925151784,0.0029914460711655214,0.26666666666666666
84.0,84.0,0.038888798925151784,0.0,0.25
88.0,88.0,0.0418802449963173,0.0007478615177913799,0.2
92.0,92.0,0.06581181356564147,0.005982892142331043,0.12121212121212122
96.0,96.0,0.056837475352144916,-0.0022435845533741398,0.15384615384615385
100.0,100.0,0.04786313713864835,-0.0022435845533741415,0.14814814814814814
104.0,104.0,0.053846029280979396,0.0014957230355827616,0.14814814814814814
108.0,108.0,0.04487169106748283,-0.0022435845533741415,0.14285714285714285
112.0,112.0,0.053846029280979396,0.0022435845533741415,0.16
116.0,116.0,0.0418802449963173,-0.002991446071165523,0.26666666666666666
