,t0,LZ,dt_LZ,IOI
0.0,0.0,0.049828921423310434,0.0,0.5
1.0,1.0,0.03986313713864835,-0.009965784284662084,0.3333333333333333
2.0,2.0,0.019931568569324175,-0.019931568569324175,0.0
3.0,3.0,0.019931568569324175,0.0,0.0
4.0,4.0,0.019931568569324175,0.0,0.0
5.0,5.0,0.019931568569324175,0.0,0.0
6.0,6.0,0.019931568569324175,0.0,0.0
7.0,7.0,0.019931568569324175,0.0,0.0
8.0,8.0,0.019931568569324175,0.0,0.0
9.0,9.0,0.019931568569324175,0.0,0.0
10.0,10.0,0.029897352853986262,0.009965784284662087,1.0
11.0,11.0,0.03986313713864835,0.009965784284662087,0.3333333333333333
12.0,12.0,0.03986313713864835,0.0,0.5
13.0,13.0,0.06976048999263461,0.02989735285398626,0.2
14.0,14.0,0.06976048999263461,0.0,0.25
15.0,15.0,0.06976048999263461,0.0,0.2
16.0,16.0,0.03986313713864835,-0.02989735285398626,0.25
17.0,17.0,0.06976048999263461,0.02989735285398626,0.25
18.0,18.0,0.059794705707972524,-0.009965784284662084,0.3333333333333333
19.0,19.0,0.06976048999263461,0.009965784284662084,0.25
20.0,20.0,0.059794705707972524,-0.009965784284662084,0.2
21.0,21.0,0.049828921423310434,-0.009965784284662091,0.3333333333333333
22.0,22.0,0.059794705707972524,0.009965784284662091,0.25
23.0,23.0,0.059794705707972524,0.0,0.25
24.0,24.0,0.06976048999263461,0.009965784284662084,0.16666666666666666
25.0,25.0,0.059794705707972524,-0.009965784284662084,0.3333333333333333
26.0,26.0,0.059794705707972524,0.0,0.25
27.0,27.0,0.049828921423310434,-0.009965784284662091,0.5
28.0,28.0,0.049828921423310434,0.0,0.3333333333333333
29.0,29.0,0.029897352853986262,-0.01993156856932417,0.5
30.0,30.0,0.03986313713864835,0.009965784284662087,0.3333333333333333
31.0,31.0,0.059794705707972524,0.019931568569324175,0.3333333333333333
32.0,32.0,0.059794705707972524,0.0,0.2
33.0,33.0,0.049828921423310434,-0.009965784284662091,0.25
34.0,34.0,0.059794705707972524,0.009965784284662091,0.25
35.0,35.0,0.049828921423310434,-0.009965784284662091,0.3333333333333333
36.0,36.0,0.059794705707972524,0.009965784284662091,0.2
37.0,37.0,0.06976048999263461,0.009965784284662084,0.3333333333333333
38.0,38.0,0.03986313713864835,-0.02989735285398626,1.0
39.0,39.0,0.049828921423310434,0.009965784284662084,0.3333333333333333
40.0,40.0,0.06976048999263461,0.019931568569324175,0.3333333333333333
41.0,41.0,0.06976048999263461,0.0,0.3333333333333333
42.0,42.0,0.049828921423310434,-0.019931568569324175,0.3333333333333333
43.0,43.0,0.06976048999263461,0.019931568569324175,0.2
44.0,44.0,0.03986313713864835,-0.02989735285398626,0.5
45.0,45.0,0.059794705707972524,0.019931568569324175,0.25
46.0,46.0,0.0797262742772967,0.019931568569324175,0.2
47.0,47.0,0.029897352853986262,-0.04982892142331044,0.5
48.0,48.0,0.029897352853986262,0.0,1.0
49.0,49.0,0.08969205856195879,0.05979470570797253,0.2
50.0,50.0,0.049828921423310434,-0.03986313713864836,0.3333333333333333
51.0,51.0,0.059794705707972524,0.009965784284662091,0.25
52.0,52.0,0.029897352853986262,-0.029897352853986262,1.0
53.0,53.0,0.049828921423310434,0.01993156856932417,0.5
54.0,54.0,0.049828921423310434,0.0,0.5
55.0,55.0,0.049828921423310434,0.0,0.3333333333333333
56.0,56.0,0.059794705707972524,0.009965784284662091,0.25
57.0,57.0,0.029897352853986262,-0.029897352853986262,0.5
58.0,58.0,0.029897352853986262,0.0,0.5
59.0,59.0,0.03986313713864835,0.009965784284662087,0.3333333333333333
60.0,60.0,0.03986313713864835,0.0,0.5
61.0,61.0,0.059794705707972524,0.019931568569324175,0.3333333333333333
62.0,62.0,0.03986313713864835,-0.019931568569324175,0.5
63.0,63.0,0.049828921423310434,0.009965784284662084,0.5
64.0,64.0,0.029897352853986262,-0.01993156856932417,1.0
65.0,65.0,0.029897352853986262,0.0,0.5
66.0,66.0,0.029897352853986262,0.0,1.0
67.0,67.0,0.029897352853986262,0.0,1.0
68.0,68.0,0.049828921423310434,0.01993156856932417,0.3333333333333333
69.0,69.0,0.03986313713864835,-0.009965784284662084,0.5
70.0,70.0,0.049828921423310434,0.009965784284662084,0.3333333333333333
71.0,71.0,0.049828921423310434,0.0,0.3333333333333333
72.0,72.0,0.049828921423310434,0.0,0.3333333333333333
73.0,73.0,0.049828921423310434,0.0,0.25
74.0,74.0,0.029897352853986262,-0.01993156856932417,0.5
75.0,75.0,0.049828921423310434,0.01993156856932417,0.3333333333333333
76.0,76.0,0.06976048999263461,0.019931568569324175,0.16666666666666666
77.0,77.0,0.06976048999263461,0.0,0.2
78.0,78.0,0.059794705707972524,-0.009965784284662084,0.3333333333333333
79.0,79.0,0.059794705707972524,0.0,0.25
80.0,80.0,0.059794705707972524,0.0,0.3333333333333333
81.0,81.0,0.059794705707972524,0.0,0.25
