,t0,LZ,dt_LZ,IOI
0.0,0.0,0.011965784284662087,0.0,4.0
4.0,4.0,0.005982892142331044,-0.001495723035582761,0.0
8.0,8.0,0.005982892142331044,0.0,0.0
12.0,12.0,0.008974338213496566,0.0007478615177913806,2.0
16.0,16.0,0.011965784284662087,0.0007478615177913804,4.0
20.0,20.0,0.014957230355827609,0.0007478615177913804,1.3333333333333333
24.0,24.0,0.014957230355827609,0.0,2.0
28.0,28.0,0.005982892142331044,-0.0022435845533741415,0.0
32.0,32.0,0.005982892142331044,0.0,0.0
36.0,36.0,0.008974338213496566,0.0007478615177913806,4.0
40.0,40.0,0.011965784284662087,0.0007478615177913804,4.0
44.0,44.0,0.02094012249815865,0.002243584553374141,1.3333333333333333
48.0,48.0,0.014957230355827609,-0.0014957230355827607,0.8
52.0,52.0,0.017948676426993132,0.0007478615177913808,1.0
56.0,56.0,0.014957230355827609,-0.0007478615177913808,1.3333333333333333
60.0,60.0,0.023931568569324175,0.0022435845533741415,0.5714285714285714
64.0,64.0,0.011965784284662087,-0.002991446071165522,2.0
68.0,68.0,0.008974338213496566,-0.0007478615177913804,2.0
72.0,72.0,0.014957230355827609,0.0014957230355827607,2.0
76.0,76.0,0.011965784284662087,-0.0007478615177913804,4.0
80.0,80.0,0.014957230355827609,0.0007478615177913804,2.0
84.0,84.0,0.011965784284662087,-0.0007478615177913804,4.0
88.0,88.0,0.011965784284662087,0.0,4.0
92.0,92.0,0.005982892142331044,-0.001495723035582761,0.0
96.0,96.0,0.014957230355827609,0.0022435845533741415,1.3333333333333333
100.0,100.0,0.005982892142331044,-0.0022435845533741415,0.0
104.0,104.0,0.008974338213496566,0.0007478615177913806,4.0
108.0,108.0,0.014957230355827609,0.0014957230355827607,1.3333333333333333
112.0,112.0,0.02094012249815865,0.0014957230355827607,1.3333333333333333
116.0,116.0,0.017948676426993132,-0.0007478615177913799,1.0
120.0,120.0,0.017948676426993132,0.0,1.0
124.0,124.0,0.014957230355827609,-0.0007478615177913808,0.8
128.0,128.0,0.026923014640489698,0.0029914460711655223,0.8
132.0,132.0,0.017948676426993132,-0.0022435845533741415,2.0
136.0,136.0,0.005982892142331044,-0.0029914460711655223,0.0
140.0,140.0,0.008974338213496566,0.0007478615177913806,2.0
144.0,144.0,0.023931568569324175,0.0037393075889569022,0.8
148.0,148.0,0.023931568569324175,0.0,0.6666666666666666
152.0,152.0,0.02094012249815865,-0.0007478615177913808,0.8
156.0,156.0,0.017948676426993132,-0.0007478615177913799,1.0
160.0,160.0,0.014957230355827609,-0.0007478615177913808,1.3333333333333333
164.0,164.0,0.02094012249815865,0.0014957230355827607,0.8
168.0,168.0,0.023931568569324175,0.0007478615177913808,0.8
172.0,172.0,0.005982892142331044,-0.004487169106748283,0.0
176.0,176.0,0.005982892142331044,0.0,0.0
180.0,180.0,0.014957230355827609,0.0022435845533741415,1.0
184.0,184.0,0.029914460711655218,0.0037393075889569022,1.0
